Fragment_length	Missing_sites	CCGG-CCGG	CCGG-GCGC	GCGC-GCGC	Sum
8753	0	4	5	0	9
8754	0	3	4	0	7
8755	0	4	2	2	8
8756	0	1	1	2	4
8757	0	1	2	1	4
8758	0	0	4	1	5
8759	0	5	3	2	10
8760	0	1	2	2	5
8761	0	2	1	0	3
8762	0	2	5	2	9
8763	0	6	1	2	9
8764	0	6	3	2	11
8765	0	5	5	0	10
8766	0	3	4	2	9
8767	0	2	3	0	5
8768	0	4	4	0	8
8769	0	4	0	1	5
8770	0	3	4	2	9
8771	0	2	5	3	10
8772	0	3	2	0	5
8773	0	2	4	3	9
8774	0	0	1	0	1
8775	0	5	5	1	11
8776	0	4	14	2	20
8777	0	1	3	1	5
8778	0	1	6	0	7
8779	0	4	8	0	12
8780	0	2	3	2	7
8781	0	1	3	1	5
8782	0	1	1	2	4
8783	0	2	2	1	5
8784	0	1	3	0	4
8785	0	2	5	1	8
8786	0	5	4	0	9
8787	0	3	7	1	11
8788	0	2	1	0	3
8789	0	2	2	2	6
8790	0	4	6	0	10
8791	0	3	0	0	3
8792	0	3	2	2	7
8793	0	1	1	2	4
8794	0	1	4	0	5
8795	0	1	3	0	4
8796	0	0	2	1	3
8797	0	4	5	2	11
8798	0	5	3	0	8
8799	0	1	2	2	5
8800	0	3	2	3	8
8801	0	3	4	1	8
8802	0	2	3	1	6
8803	0	2	7	4	13
8804	0	0	2	1	3
8805	0	4	3	2	9
8806	0	4	3	0	7
8807	0	2	3	1	6
8808	0	3	2	1	6
8809	0	5	6	3	14
8810	0	2	2	1	5
8811	0	1	4	1	6
8812	0	3	7	0	10
8813	0	2	5	0	7
8814	0	0	4	1	5
8815	0	2	2	1	5
8816	0	1	8	1	10
8817	0	2	3	0	5
8818	0	4	1	5	10
8819	0	3	2	0	5
8820	0	2	2	0	4
8821	0	5	5	1	11
8822	0	2	3	1	6
8823	0	3	2	2	7
8824	0	3	6	0	9
8825	0	8	2	2	12
8826	0	0	7	0	7
8827	0	0	2	0	2
8828	0	1	6	0	7
8829	0	5	5	3	13
8830	0	0	2	2	4
8831	0	2	4	0	6
8832	0	2	5	0	7
8833	0	2	4	1	7
8834	0	3	1	2	6
8835	0	2	5	1	8
8836	0	2	0	0	2
8837	0	3	3	0	6
8838	0	1	3	0	4
8839	0	4	6	0	10
8840	0	2	3	0	5
8841	0	4	4	1	9
8842	0	1	4	0	5
8843	0	1	2	2	5
8844	0	4	1	1	6
8845	0	4	3	2	9
8846	0	4	2	0	6
8847	0	3	3	2	8
8848	0	1	3	0	4
8849	0	3	3	1	7
8850	0	3	3	2	8
8851	0	2	9	1	12
8852	0	3	1	1	5
8853	0	1	2	1	4
8854	0	4	1	1	6
8855	0	2	3	1	6
8856	0	1	3	0	4
8857	0	2	1	1	4
8858	0	3	7	2	12
8859	0	4	3	1	8
8860	0	4	4	0	8
8861	0	4	1	2	7
8862	0	2	5	0	7
8863	0	0	1	0	1
8864	0	2	3	3	8
8865	0	1	1	0	2
8866	0	4	2	1	7
8867	0	2	1	1	4
8868	0	0	3	1	4
8869	0	4	2	0	6
8870	0	0	2	4	6
8871	0	3	4	1	8
8872	0	1	3	2	6
8873	0	1	0	0	1
8874	0	4	3	1	8
8875	0	1	1	2	4
8876	0	1	4	1	6
8877	0	2	1	2	5
8878	0	4	4	1	9
8879	0	1	2	1	4
8880	0	2	2	0	4
8881	0	0	5	1	6
8882	0	4	3	0	7
8883	0	1	3	0	4
8884	0	1	4	2	7
8885	0	4	3	1	8
8886	0	1	4	0	5
8887	0	3	1	0	4
8888	0	5	6	0	11
8889	0	3	4	1	8
8890	0	2	2	4	8
8891	0	3	3	2	8
8892	0	2	2	2	6
8893	0	3	2	1	6
8894	0	4	5	0	9
8895	0	0	3	1	4
8896	0	5	4	0	9
8897	0	2	3	1	6
8898	0	3	1	3	7
8899	0	1	3	2	6
8900	0	2	3	2	7
8901	0	3	1	0	4
8902	0	2	7	2	11
8903	0	3	2	2	7
8904	0	0	4	2	6
8905	0	3	1	1	5
8906	0	2	8	1	11
8907	0	2	4	2	8
8908	0	4	1	2	7
8909	0	2	5	4	11
8910	0	2	6	1	9
8911	0	2	5	0	7
8912	0	1	6	0	7
8913	0	4	2	2	8
8914	0	4	1	1	6
8915	0	3	1	1	5
8916	0	3	4	0	7
8917	0	1	3	1	5
8918	0	0	2	2	4
8919	0	1	4	2	7
8920	0	3	6	1	10
8921	0	0	4	0	4
8922	0	2	2	1	5
8923	0	3	5	1	9
8924	0	2	2	1	5
8925	0	3	2	1	6
8926	0	1	5	0	6
8927	0	6	5	1	12
8928	0	1	3	1	5
8929	0	2	1	0	3
8930	0	2	2	1	5
8931	0	2	3	0	5
8932	0	2	3	1	6
8933	0	1	2	2	5
8934	0	3	2	0	5
8935	0	5	5	1	11
8936	0	5	1	2	8
8937	0	2	2	1	5
8938	0	3	2	1	6
8939	0	5	3	2	10
8940	0	2	2	2	6
8941	0	1	3	0	4
8942	0	3	5	0	8
8943	0	3	5	0	8
8944	0	1	5	0	6
8945	0	2	6	0	8
8946	0	3	3	1	7
8947	0	2	4	0	6
8948	0	1	6	1	8
8949	0	5	1	2	8
8950	0	1	2	2	5
8951	0	2	3	0	5
8952	0	5	0	0	5
8953	0	6	4	0	10
8954	0	3	1	3	7
8955	0	3	2	0	5
8956	0	6	0	1	7
8957	0	4	3	1	8
8958	0	3	0	0	3
8959	0	1	7	2	10
8960	0	2	2	0	4
8961	0	0	5	1	6
8962	0	6	2	1	9
8963	0	1	4	0	5
8964	0	4	7	2	13
8965	0	2	4	1	7
8966	0	1	1	1	3
8967	0	3	1	2	6
8968	0	2	3	0	5
8969	0	1	5	0	6
8970	0	1	3	1	5
8971	0	1	5	0	6
8972	0	3	1	2	6
8973	0	1	2	0	3
8974	0	1	4	0	5
8975	0	3	2	0	5
8976	0	2	2	2	6
8977	0	3	4	1	8
8978	0	4	1	0	5
8979	0	2	4	2	8
8980	0	4	6	1	11
8981	0	1	4	2	7
8982	0	5	2	0	7
8983	0	1	1	1	3
8984	0	3	2	0	5
8985	0	3	6	0	9
8986	0	2	7	1	10
8987	0	6	1	0	7
8988	0	3	3	0	6
8989	0	1	3	1	5
8990	0	1	5	0	6
8991	0	6	4	1	11
8992	0	3	3	1	7
8993	0	2	1	2	5
8994	0	1	6	0	7
8995	0	1	2	1	4
8996	0	1	5	1	7
8997	0	2	1	0	3
8998	0	5	1	3	9
8999	0	1	3	0	4
9000	0	4	2	2	8
9001	0	3	3	1	7
9002	0	0	2	0	2
9003	0	0	4	1	5
9004	0	3	5	0	8
9005	0	1	7	1	9
9006	0	0	2	0	2
9007	0	6	4	0	10
9008	0	1	2	1	4
9009	0	1	5	1	7
9010	0	2	3	0	5
9011	0	2	5	1	8
9012	0	3	2	2	7
9013	0	5	1	2	8
9014	0	0	8	0	8
9015	0	4	4	0	8
9016	0	4	1	0	5
9017	0	3	1	0	4
9018	0	3	5	1	9
9019	0	3	3	2	8
9020	0	3	4	1	8
9021	0	1	8	0	9
9022	0	4	4	2	10
9023	0	2	4	0	6
9024	0	2	2	0	4
9025	0	0	1	1	2
9026	0	2	3	2	7
9027	0	1	3	2	6
9028	0	2	1	0	3
9029	0	5	2	0	7
9030	0	1	5	2	8
9031	0	2	2	1	5
9032	0	2	5	1	8
9033	0	3	2	2	7
9034	0	2	4	0	6
9035	0	3	3	1	7
9036	0	3	6	2	11
9037	0	1	2	1	4
9038	0	2	1	0	3
9039	0	1	1	0	2
9040	0	2	6	3	11
9041	0	1	0	1	2
9042	0	2	1	0	3
9043	0	6	4	0	10
9044	0	1	1	0	2
9045	0	2	1	0	3
9046	0	4	5	1	10
9047	0	4	3	0	7
9048	0	3	1	3	7
9049	0	6	4	1	11
9050	0	2	3	0	5
9051	0	3	0	1	4
9052	0	0	3	2	5
9053	0	2	1	1	4
9054	0	1	3	2	6
9055	0	0	0	1	1
9056	0	2	1	1	4
9057	0	3	2	1	6
9058	0	3	3	3	9
9059	0	2	3	0	5
9060	0	3	3	3	9
9061	0	3	4	4	11
9062	0	3	7	4	14
9063	0	4	1	0	5
9064	0	3	5	2	10
9065	0	4	1	3	8
9066	0	3	0	2	5
9067	0	2	0	1	3
9068	0	0	5	1	6
9069	0	2	1	1	4
9070	0	4	3	1	8
9071	0	1	2	0	3
9072	0	2	3	0	5
9073	0	3	5	2	10
9074	0	3	8	0	11
9075	0	0	3	2	5
9076	0	5	5	1	11
9077	0	2	2	1	5
9078	0	2	4	0	6
9079	0	2	1	1	4
9080	0	3	4	2	9
9081	0	0	3	0	3
9082	0	3	4	1	8
9083	0	1	1	0	2
9084	0	2	0	2	4
9085	0	2	7	3	12
9086	0	3	5	0	8
9087	0	3	1	0	4
9088	0	0	3	0	3
9089	0	1	0	1	2
9090	0	2	2	0	4
9091	0	2	4	1	7
9092	0	3	3	1	7
9093	0	3	0	2	5
9094	0	0	7	1	8
9095	0	3	3	2	8
9096	0	1	3	1	5
9097	0	4	1	3	8
9098	0	2	3	1	6
9099	0	2	5	1	8
9100	0	2	4	0	6
9101	0	1	2	1	4
9102	0	1	1	0	2
9103	0	1	2	0	3
9104	0	6	2	1	9
9105	0	4	2	1	7
9106	0	3	3	0	6
9107	0	0	4	0	4
9108	0	2	3	1	6
9109	0	5	3	1	9
9110	0	2	7	0	9
9111	0	2	3	1	6
9112	0	1	2	0	3
9113	0	4	8	1	13
9114	0	4	5	0	9
9115	0	0	2	1	3
9116	0	2	4	1	7
9117	0	6	6	0	12
9118	0	2	1	3	6
9119	0	2	1	1	4
9120	0	3	1	1	5
9121	0	0	0	1	1
9122	0	1	4	1	6
9123	0	2	2	0	4
9124	0	4	2	0	6
9125	0	2	3	2	7
9126	0	3	2	0	5
9127	0	3	8	2	13
9128	0	1	1	1	3
9129	0	3	3	0	6
9130	0	3	4	0	7
9131	0	1	0	0	1
9132	0	1	2	2	5
9133	0	2	0	1	3
9134	0	3	1	1	5
9135	0	3	1	0	4
9136	0	0	2	2	4
9137	0	2	1	1	4
9138	0	2	1	1	4
9139	0	0	2	1	3
9140	0	3	2	2	7
9141	0	3	4	2	9
9142	0	3	3	0	6
9143	0	1	4	3	8
9144	0	1	1	0	2
9145	0	2	4	0	6
9146	0	1	4	2	7
9147	0	5	1	3	9
9148	0	0	1	2	3
9149	0	2	2	1	5
9150	0	3	2	1	6
9151	0	1	3	1	5
9152	0	4	0	2	6
9153	0	3	3	0	6
9154	0	0	1	1	2
9155	0	0	1	2	3
9157	0	3	2	0	5
9158	0	2	2	0	4
9159	0	0	3	1	4
9160	0	2	3	0	5
9161	0	4	1	0	5
9162	0	1	3	0	4
9163	0	2	2	1	5
9164	0	6	4	0	10
9165	0	2	0	0	2
9166	0	3	6	2	11
9167	0	4	2	0	6
9168	0	2	1	1	4
9169	0	4	4	2	10
9170	0	6	2	1	9
9171	0	0	2	2	4
9172	0	4	1	1	6
9173	0	0	1	0	1
9174	0	0	5	1	6
9175	0	1	4	0	5
9176	0	3	1	3	7
9177	0	1	2	1	4
9178	0	2	1	2	5
9179	0	4	2	1	7
9180	0	5	3	1	9
9181	0	3	1	1	5
9182	0	2	3	2	7
9183	0	3	5	1	9
9184	0	3	1	0	4
9185	0	1	3	0	4
9186	0	4	2	1	7
9187	0	3	0	1	4
9188	0	0	3	1	4
9189	0	2	7	0	9
9190	0	1	2	1	4
9191	0	4	4	3	11
9192	0	1	4	1	6
9193	0	0	4	0	4
9194	0	4	0	2	6
9195	0	3	3	1	7
9196	0	4	2	2	8
9197	0	2	4	1	7
9198	0	3	6	3	12
9199	0	0	1	0	1
9200	0	2	2	1	5
9201	0	0	3	0	3
9202	0	4	1	1	6
9203	0	0	3	2	5
9204	0	3	2	0	5
9205	0	3	4	0	7
9206	0	2	3	1	6
9207	0	4	1	1	6
9208	0	3	2	2	7
9209	0	3	2	1	6
9210	0	2	4	1	7
9211	0	5	4	2	11
9212	0	1	6	1	8
9213	0	1	5	0	6
9214	0	2	6	0	8
9215	0	1	3	1	5
9216	0	3	3	1	7
9217	0	2	4	0	6
9218	0	1	3	0	4
9219	0	1	5	0	6
9220	0	2	2	1	5
9221	0	1	1	1	3
9222	0	3	2	3	8
9223	0	0	1	1	2
9224	0	2	1	1	4
9225	0	2	1	0	3
9226	0	2	4	1	7
9227	0	4	4	0	8
9228	0	5	2	0	7
9229	0	3	1	2	6
9230	0	0	1	1	2
9231	0	1	2	1	4
9232	0	2	1	0	3
9233	0	4	1	2	7
9234	0	1	1	0	2
9235	0	1	2	1	4
9236	0	3	4	1	8
9237	0	2	5	0	7
9238	0	1	2	0	3
9239	0	1	2	0	3
9240	0	2	2	0	4
9241	0	3	3	0	6
9242	0	7	1	0	8
9243	0	4	3	0	7
9244	0	2	1	1	4
9245	0	2	4	1	7
9246	0	1	3	1	5
9247	0	3	1	1	5
9248	0	2	1	0	3
9249	0	0	7	1	8
9250	0	3	3	0	6
9251	0	0	5	2	7
9252	0	1	1	1	3
9253	0	3	3	1	7
9254	0	1	1	2	4
9255	0	4	1	2	7
9256	0	4	5	3	12
9257	0	1	2	1	4
9258	0	4	0	1	5
9259	0	3	2	0	5
9260	0	2	5	2	9
9261	0	2	4	0	6
9262	0	3	2	1	6
9263	0	2	2	1	5
9264	0	6	1	2	9
9265	0	0	4	1	5
9266	0	3	3	3	9
9267	0	3	2	1	6
9268	0	2	1	0	3
9269	0	2	4	2	8
9270	0	1	4	0	5
9271	0	6	0	3	9
9272	0	3	2	1	6
9273	0	2	4	0	6
9274	0	3	5	1	9
9275	0	2	3	2	7
9276	0	4	1	0	5
9277	0	3	3	1	7
9278	0	2	1	0	3
9279	0	3	5	0	8
9280	0	1	1	0	2
9281	0	0	4	0	4
9282	0	5	2	0	7
9283	0	2	3	1	6
9284	0	3	2	0	5
9285	0	3	5	2	10
9286	0	2	2	1	5
9287	0	0	3	2	5
9288	0	3	2	0	5
9289	0	2	2	1	5
9290	0	2	2	0	4
9291	0	2	0	1	3
9292	0	1	1	1	3
9293	0	0	3	1	4
9294	0	3	3	0	6
9295	0	2	1	0	3
9296	0	4	1	0	5
9297	0	2	0	2	4
9298	0	1	0	0	1
9299	0	1	3	0	4
9300	0	2	4	0	6
9301	0	3	4	0	7
9302	0	3	4	0	7
9303	0	5	1	1	7
9304	0	2	5	0	7
9305	0	2	6	3	11
9306	0	0	3	2	5
9307	0	0	4	0	4
9308	0	2	4	1	7
9309	0	4	0	1	5
9310	0	2	5	1	8
9311	0	0	6	0	6
9312	0	3	3	0	6
9313	0	2	3	0	5
9314	0	1	3	0	4
9315	0	2	5	1	8
9316	0	2	2	0	4
9317	0	0	3	1	4
9318	0	2	6	1	9
9319	0	1	2	1	4
9320	0	3	2	3	8
9321	0	2	5	0	7
9322	0	1	4	0	5
9323	0	4	2	1	7
9324	0	4	4	1	9
9325	0	2	1	0	3
9326	0	0	2	0	2
9327	0	2	2	1	5
9328	0	2	2	0	4
9329	0	4	6	0	10
9330	0	4	1	2	7
9331	0	4	0	0	4
9332	0	1	3	0	4
9333	0	2	2	1	5
9334	0	2	3	1	6
9335	0	3	2	0	5
9336	0	2	7	1	10
9337	0	3	3	1	7
9338	0	0	1	0	1
9339	0	0	2	1	3
9340	0	3	3	0	6
9341	0	1	4	0	5
9342	0	6	4	0	10
9343	0	4	5	1	10
9344	0	1	2	0	3
9345	0	1	2	2	5
9346	0	2	6	0	8
9347	0	3	1	1	5
9348	0	3	3	2	8
9349	0	1	3	0	4
9350	0	2	1	2	5
9351	0	2	3	0	5
9352	0	3	3	1	7
9353	0	3	1	0	4
9354	0	4	2	0	6
9355	0	1	2	0	3
9356	0	5	1	1	7
9357	0	2	1	1	4
9358	0	4	2	2	8
9359	0	4	4	1	9
9360	0	1	6	1	8
9361	0	3	1	0	4
9362	0	3	4	0	7
9363	0	3	3	3	9
9364	0	2	3	1	6
9365	0	3	0	1	4
9366	0	1	1	1	3
9367	0	2	0	0	2
9368	0	3	2	0	5
9369	0	2	4	2	8
9371	0	2	1	1	4
9372	0	3	6	0	9
9373	0	3	2	1	6
9374	0	3	3	2	8
9375	0	2	4	1	7
9376	0	1	4	1	6
9377	0	2	6	1	9
9378	0	3	1	2	6
9379	0	2	5	0	7
9380	0	1	1	0	2
9381	0	1	1	1	3
9382	0	3	4	1	8
9383	0	4	3	0	7
9384	0	3	5	0	8
9385	0	2	2	1	5
9386	0	3	3	1	7
9387	0	1	2	0	3
9388	0	2	4	1	7
9389	0	2	2	1	5
9390	0	1	3	1	5
9391	0	1	1	0	2
9392	0	1	3	1	5
9393	0	1	2	0	3
9394	0	2	3	1	6
9395	0	1	2	2	5
9396	0	1	3	1	5
9397	0	2	1	1	4
9398	0	3	2	2	7
9399	0	3	3	0	6
9400	0	4	3	1	8
9401	0	1	4	1	6
9402	0	4	2	1	7
9403	0	3	4	2	9
9404	0	0	4	0	4
9405	0	4	1	1	6
9406	0	3	1	1	5
9407	0	5	5	2	12
9408	0	4	6	0	10
9409	0	2	2	0	4
9410	0	2	1	1	4
9411	0	2	1	2	5
9412	0	0	6	1	7
9413	0	1	4	2	7
9414	0	1	4	0	5
9415	0	2	2	0	4
9416	0	2	6	0	8
9417	0	1	5	1	7
9418	0	5	4	0	9
9419	0	0	7	0	7
9420	0	1	3	1	5
9421	0	1	4	2	7
9422	0	1	2	0	3
9423	0	1	1	0	2
9424	0	5	2	0	7
9425	0	2	3	1	6
9426	0	1	3	0	4
9427	0	4	4	1	9
9428	0	0	2	2	4
9429	0	1	3	1	5
9430	0	1	0	0	1
9431	0	0	2	1	3
9432	0	2	2	0	4
9433	0	2	2	0	4
9434	0	2	6	0	8
9435	0	2	3	3	8
9436	0	3	5	1	9
9437	0	5	2	1	8
9439	0	3	1	1	5
9440	0	2	2	1	5
9441	0	1	6	0	7
9442	0	2	2	0	4
9443	0	1	3	1	5
9444	0	3	1	0	4
9445	0	3	5	0	8
9446	0	1	1	0	2
9447	0	4	4	1	9
9448	0	3	3	1	7
9449	0	1	4	0	5
9450	0	3	2	2	7
9451	0	6	3	1	10
9452	0	4	3	2	9
9453	0	1	5	1	7
9454	0	4	2	3	9
9455	0	1	2	0	3
9456	0	0	1	1	2
9457	0	1	2	0	3
9458	0	0	2	0	2
9459	0	2	2	0	4
9460	0	3	2	0	5
9461	0	2	6	2	10
9462	0	3	0	2	5
9463	0	3	3	1	7
9464	0	1	3	1	5
9465	0	2	2	0	4
9466	0	1	2	4	7
9467	0	3	4	2	9
9468	0	5	4	1	10
9469	0	2	0	2	4
9470	0	1	4	1	6
9471	0	4	2	0	6
9472	0	2	1	0	3
9473	0	0	5	0	5
9474	0	2	1	2	5
9475	0	3	6	2	11
9476	0	3	1	0	4
9477	0	3	3	0	6
9478	0	6	3	0	9
9479	0	0	2	0	2
9480	0	2	3	1	6
9481	0	1	1	1	3
9482	0	8	4	0	12
9483	0	2	2	1	5
9484	0	1	1	0	2
9485	0	4	6	1	11
9486	0	0	8	1	9
9487	0	3	2	0	5
9488	0	4	2	3	9
9489	0	5	1	0	6
9490	0	6	2	0	8
9491	0	4	1	0	5
9492	0	2	4	1	7
9493	0	1	6	2	9
9494	0	4	5	1	10
9495	0	2	0	1	3
9496	0	0	1	0	1
9497	0	3	1	3	7
9498	0	1	2	1	4
9499	0	1	4	4	9
9500	0	1	5	0	6
9501	0	3	3	3	9
9502	0	5	0	1	6
9503	0	3	4	0	7
9504	0	4	2	0	6
9505	0	3	0	0	3
9506	0	0	5	0	5
9507	0	2	3	0	5
9508	0	0	5	1	6
9509	0	1	2	0	3
9510	0	1	0	0	1
9511	0	3	1	0	4
9512	0	2	5	2	9
9513	0	4	0	1	5
9514	0	0	2	0	2
9515	0	1	3	2	6
9516	0	3	3	1	7
9517	0	1	4	0	5
9518	0	2	3	1	6
9519	0	2	1	1	4
9520	0	3	2	1	6
9521	0	3	0	1	4
9522	0	3	1	1	5
9523	0	2	3	0	5
9524	0	2	2	0	4
9525	0	3	2	0	5
9526	0	3	3	0	6
9527	0	2	3	1	6
9528	0	2	4	1	7
9529	0	2	1	2	5
9530	0	3	2	1	6
9531	0	3	4	2	9
9532	0	4	0	0	4
9533	0	1	2	0	3
9534	0	2	3	0	5
9535	0	1	2	0	3
9536	0	1	3	1	5
9537	0	4	2	0	6
9538	0	1	1	0	2
9539	0	1	2	1	4
9540	0	2	0	3	5
9541	0	4	3	1	8
9542	0	0	3	2	5
9543	0	2	1	2	5
9544	0	2	1	1	4
9545	0	4	1	0	5
9546	0	3	5	0	8
9547	0	0	3	0	3
9548	0	0	3	0	3
9549	0	3	4	0	7
9550	0	1	1	1	3
9551	0	1	0	0	1
9552	0	1	1	0	2
9553	0	1	4	1	6
9554	0	1	2	0	3
9555	0	1	4	1	6
9556	0	2	5	0	7
9557	0	1	3	3	7
9558	0	1	2	1	4
9559	0	2	5	1	8
9560	0	2	2	1	5
9561	0	0	2	0	2
9562	0	3	3	1	7
9563	0	2	2	4	8
9564	0	3	0	1	4
9565	0	2	2	1	5
9566	0	7	3	0	10
9567	0	1	2	1	4
9568	0	3	4	0	7
9569	0	1	2	0	3
9570	0	1	3	0	4
9571	0	0	1	2	3
9572	0	1	2	0	3
9573	0	1	1	0	2
9574	0	3	3	0	6
9575	0	4	4	0	8
9576	0	0	5	2	7
9577	0	0	4	0	4
9578	0	2	2	1	5
9579	0	2	2	1	5
9580	0	2	0	1	3
9581	0	0	3	1	4
9582	0	2	3	0	5
9583	0	6	6	0	12
9584	0	1	2	0	3
9585	0	2	1	0	3
9586	0	3	2	0	5
9587	0	3	3	1	7
9588	0	2	3	0	5
9589	0	3	4	2	9
9590	0	2	2	1	5
9591	0	3	3	0	6
9592	0	1	3	0	4
9593	0	1	3	0	4
9594	0	1	2	1	4
9595	0	2	1	1	4
9596	0	2	3	0	5
9597	0	2	3	0	5
9598	0	4	4	0	8
9599	0	3	5	0	8
9600	0	0	2	2	4
9601	0	2	1	0	3
9602	0	1	1	0	2
9603	0	2	5	0	7
9604	0	1	2	0	3
9605	0	4	1	1	6
9606	0	1	2	3	6
9607	0	2	2	0	4
9608	0	3	2	0	5
9609	0	1	3	0	4
9610	0	2	1	1	4
9611	0	3	3	0	6
9612	0	1	1	0	2
9613	0	1	2	1	4
9614	0	1	2	2	5
9615	0	3	1	0	4
9616	0	0	3	0	3
9617	0	3	7	0	10
9618	0	0	2	1	3
9619	0	4	2	0	6
9620	0	3	1	0	4
9621	0	5	0	0	5
9622	0	2	3	1	6
9623	0	1	3	1	5
9624	0	2	5	1	8
9625	0	3	4	1	8
9626	0	4	7	2	13
9627	0	2	1	0	3
9628	0	1	3	0	4
9629	0	2	1	0	3
9630	0	2	2	2	6
9631	0	3	2	0	5
9632	0	2	5	0	7
9633	0	4	4	0	8
9634	0	3	1	1	5
9635	0	0	3	0	3
9636	0	2	2	0	4
9637	0	4	1	2	7
9638	0	3	3	0	6
9639	0	1	5	0	6
9640	0	0	3	0	3
9641	0	2	6	1	9
9642	0	1	4	0	5
9643	0	2	3	0	5
9644	0	1	2	1	4
9645	0	1	5	0	6
9646	0	2	1	0	3
9647	0	2	5	1	8
9648	0	1	5	1	7
9649	0	3	0	1	4
9650	0	1	2	1	4
9651	0	1	3	1	5
9652	0	2	1	0	3
9653	0	1	3	0	4
9654	0	2	3	0	5
9655	0	4	1	0	5
9656	0	2	2	0	4
9657	0	1	1	0	2
9658	0	1	2	1	4
9659	0	1	4	1	6
9660	0	3	1	1	5
9661	0	2	1	0	3
9662	0	2	1	0	3
9663	0	2	1	1	4
9664	0	3	2	0	5
9665	0	0	2	2	4
9666	0	3	6	2	11
9667	0	0	3	1	4
9668	0	1	4	0	5
9669	0	3	3	0	6
9670	0	2	0	1	3
9671	0	0	1	0	1
9672	0	0	1	1	2
9673	0	1	5	1	7
9674	0	1	4	1	6
9675	0	0	0	1	1
9676	0	2	2	0	4
9677	0	1	5	3	9
9678	0	1	2	0	3
9679	0	2	6	0	8
9681	0	1	3	0	4
9682	0	0	3	1	4
9683	0	1	2	0	3
9684	0	2	2	1	5
9685	0	1	2	2	5
9686	0	2	1	1	4
9687	0	2	3	0	5
9688	0	3	1	0	4
9689	0	3	0	2	5
9690	0	3	3	2	8
9691	0	2	0	0	2
9692	0	0	1	1	2
9693	0	1	2	0	3
9694	0	2	1	0	3
9695	0	1	2	0	3
9696	0	4	0	0	4
9697	0	1	4	0	5
9698	0	2	2	0	4
9699	0	2	5	0	7
9700	0	2	2	1	5
9701	0	1	2	3	6
9702	0	1	1	0	2
9703	0	3	4	2	9
9704	0	3	2	0	5
9705	0	2	1	0	3
9706	0	1	3	0	4
9707	0	2	2	0	4
9708	0	3	3	0	6
9709	0	2	4	0	6
9710	0	1	4	1	6
9711	0	2	6	0	8
9712	0	5	2	1	8
9713	0	1	3	1	5
9714	0	1	1	0	2
9715	0	1	3	0	4
9716	0	3	3	0	6
9717	0	2	4	1	7
9718	0	2	4	1	7
9719	0	1	4	0	5
9720	0	0	1	1	2
9721	0	1	4	0	5
9722	0	3	1	1	5
9723	0	1	5	1	7
9724	0	3	1	1	5
9725	0	1	1	0	2
9726	0	5	0	0	5
9727	0	4	3	0	7
9728	0	2	2	0	4
9729	0	4	1	0	5
9730	0	2	3	0	5
9731	0	1	2	0	3
9732	0	1	3	2	6
9733	0	3	2	1	6
9734	0	4	3	2	9
9735	0	0	0	1	1
9736	0	0	1	1	2
9737	0	2	4	1	7
9738	0	1	2	0	3
9739	0	3	3	2	8
9740	0	2	4	0	6
9741	0	0	2	1	3
9742	0	1	2	1	4
9743	0	3	4	2	9
9744	0	0	1	1	2
9745	0	3	1	0	4
9746	0	2	2	1	5
9747	0	1	0	0	1
9748	0	4	5	0	9
9749	0	3	0	0	3
9751	0	2	2	0	4
9752	0	3	3	0	6
9753	0	2	2	1	5
9754	0	0	0	1	1
9755	0	2	3	0	5
9756	0	3	2	0	5
9757	0	2	5	0	7
9758	0	1	1	1	3
9759	0	2	4	1	7
9760	0	2	3	0	5
9761	0	1	0	0	1
9762	0	4	0	0	4
9763	0	2	1	0	3
9764	0	2	6	1	9
9765	0	4	0	2	6
9766	0	1	4	0	5
9767	0	0	6	1	7
9768	0	1	5	0	6
9769	0	1	0	1	2
9770	0	0	3	1	4
9771	0	0	5	0	5
9772	0	4	0	0	4
9773	0	1	5	3	9
9774	0	3	1	1	5
9775	0	1	5	2	8
9776	0	0	3	1	4
9777	0	1	1	0	2
9778	0	1	3	0	4
9779	0	1	5	0	6
9780	0	2	4	1	7
9781	0	2	5	0	7
9782	0	2	1	1	4
9783	0	1	4	0	5
9784	0	1	1	0	2
9785	0	2	1	1	4
9786	0	0	2	1	3
9787	0	2	3	1	6
9788	0	1	0	2	3
9789	0	4	2	0	6
9790	0	0	4	1	5
9791	0	0	2	1	3
9792	0	2	2	0	4
9793	0	1	5	1	7
9794	0	4	3	1	8
9795	0	4	1	1	6
9796	0	3	3	0	6
9797	0	0	2	0	2
9798	0	3	2	0	5
9799	0	1	2	0	3
9800	0	1	6	1	8
9801	0	2	1	2	5
9802	0	2	0	1	3
9803	0	3	5	0	8
9804	0	2	2	1	5
9805	0	1	0	0	1
9806	0	0	2	1	3
9807	0	3	3	0	6
9808	0	2	0	0	2
9809	0	4	3	0	7
9810	0	3	1	2	6
9811	0	2	1	2	5
9812	0	4	4	0	8
9813	0	2	0	1	3
9814	0	3	0	2	5
9815	0	2	1	1	4
9816	0	2	4	0	6
9817	0	0	3	1	4
9818	0	0	6	0	6
9819	0	4	0	2	6
9820	0	2	1	0	3
9821	0	9	5	1	15
9822	0	1	3	0	4
9823	0	1	2	1	4
9824	0	2	2	1	5
9825	0	2	1	0	3
9826	0	2	0	1	3
9827	0	1	2	2	5
9828	0	0	3	0	3
9829	0	2	3	2	7
9830	0	3	5	1	9
