Fragment_length	Missing_sites	CCGG-CCGG	Sum
4865	0	48	48
4866	0	52	52
4867	0	48	48
4868	0	45	45
4869	0	43	43
4870	0	41	41
4871	0	40	40
4872	0	52	52
4873	0	43	43
4874	0	48	48
4875	0	51	51
4876	0	56	56
4877	0	47	47
4878	0	44	44
4879	0	37	37
4880	0	46	46
4881	0	45	45
4882	0	45	45
4883	0	51	51
4884	0	52	52
4885	0	47	47
4886	0	45	45
4887	0	49	49
4888	0	30	30
4889	0	59	59
4890	0	37	37
4891	0	43	43
4892	0	51	51
4893	0	46	46
4894	0	48	48
4895	0	34	34
4896	0	53	53
4897	0	45	45
4898	0	51	51
4899	0	34	34
4900	0	44	44
4901	0	54	54
4902	0	35	35
4903	0	47	47
4904	0	43	43
4905	0	36	36
4906	0	42	42
4907	0	50	50
4908	0	49	49
4909	0	38	38
4910	0	39	39
4911	0	51	51
4912	0	57	57
4913	0	45	45
4914	0	43	43
4915	0	42	42
4916	0	60	60
4917	0	51	51
4918	0	54	54
4919	0	49	49
4920	0	46	46
4921	0	46	46
4922	0	45	45
4923	0	46	46
4924	0	58	58
4925	0	41	41
4926	0	46	46
4927	0	55	55
4928	0	45	45
4929	0	45	45
4930	0	56	56
4931	0	37	37
4932	0	48	48
4933	0	41	41
4934	0	40	40
4935	0	38	38
4936	0	40	40
4937	0	37	37
4938	0	45	45
4939	0	43	43
4940	0	55	55
4941	0	37	37
4942	0	55	55
4943	0	44	44
4944	0	51	51
4945	0	45	45
4946	0	47	47
4947	0	40	40
4948	0	48	48
4949	0	53	53
4950	0	39	39
4951	0	39	39
4952	0	49	49
4953	0	55	55
4954	0	42	42
4955	0	40	40
4956	0	41	41
4957	0	50	50
4958	0	47	47
4959	0	48	48
4960	0	50	50
4961	0	49	49
4962	0	37	37
4963	0	51	51
4964	0	43	43
4965	0	34	34
4966	0	37	37
4967	0	32	32
4968	0	48	48
4969	0	51	51
4970	0	37	37
4971	0	53	53
4972	0	31	31
4973	0	38	38
4974	0	44	44
4975	0	40	40
4976	0	43	43
4977	0	37	37
4978	0	33	33
4979	0	47	47
4980	0	46	46
4981	0	45	45
4982	0	42	42
4983	0	42	42
4984	0	47	47
4985	0	34	34
4986	0	38	38
4987	0	47	47
4988	0	25	25
4989	0	49	49
4990	0	32	32
4991	0	41	41
4992	0	49	49
4993	0	37	37
4994	0	31	31
4995	0	53	53
4996	0	45	45
4997	0	38	38
4998	0	37	37
4999	0	41	41
5000	0	48	48
5001	0	47	47
5002	0	50	50
5003	0	45	45
5004	0	44	44
5005	0	38	38
5006	0	51	51
5007	0	48	48
5008	0	52	52
5009	0	42	42
5010	0	44	44
5011	0	41	41
5012	0	53	53
5013	0	53	53
5014	0	49	49
5015	0	43	43
5016	0	54	54
5017	0	50	50
5018	0	35	35
5019	0	34	34
5020	0	35	35
5021	0	55	55
5022	0	43	43
5023	0	46	46
5024	0	45	45
5025	0	35	35
5026	0	47	47
5027	0	44	44
5028	0	54	54
5029	0	28	28
5030	0	43	43
5031	0	32	32
5032	0	46	46
5033	0	46	46
5034	0	47	47
5035	0	51	51
5036	0	46	46
5037	0	42	42
5038	0	51	51
5039	0	44	44
5040	0	51	51
5041	0	39	39
5042	0	47	47
5043	0	29	29
5044	0	46	46
5045	0	44	44
5046	0	42	42
5047	0	44	44
5048	0	41	41
5049	0	45	45
5050	0	32	32
5051	0	42	42
5052	0	47	47
5053	0	41	41
5054	0	39	39
5055	0	50	50
5056	0	46	46
5057	0	36	36
5058	0	37	37
5059	0	41	41
5060	0	59	59
5061	0	40	40
5062	0	37	37
5063	0	50	50
5064	0	41	41
5065	0	45	45
5066	0	49	49
5067	0	63	63
5068	0	50	50
5069	0	54	54
5070	0	35	35
5071	0	44	44
5072	0	45	45
5073	0	36	36
5074	0	50	50
5075	0	52	52
5076	0	47	47
5077	0	53	53
5078	0	46	46
5079	0	42	42
5080	0	45	45
5081	0	49	49
5082	0	33	33
5083	0	30	30
5084	0	36	36
5085	0	40	40
5086	0	33	33
5087	0	48	48
5088	0	46	46
5089	0	49	49
5090	0	40	40
5091	0	47	47
5092	0	53	53
5093	0	43	43
5094	0	40	40
5095	0	45	45
5096	0	55	55
5097	0	41	41
5098	0	44	44
5099	0	43	43
5100	0	49	49
5101	0	36	36
5102	0	42	42
5103	0	37	37
5104	0	43	43
5105	0	43	43
5106	0	37	37
5107	0	37	37
5108	0	48	48
5109	0	47	47
5110	0	55	55
5111	0	40	40
5112	0	41	41
5113	0	38	38
5114	0	50	50
5115	0	34	34
5116	0	40	40
5117	0	32	32
5118	0	38	38
5119	0	45	45
5120	0	45	45
5121	0	33	33
5122	0	51	51
5123	0	36	36
5124	0	45	45
5125	0	45	45
5126	0	56	56
5127	0	42	42
5128	0	50	50
5129	0	38	38
5130	0	45	45
5131	0	36	36
5132	0	31	31
5133	0	43	43
5134	0	47	47
5135	0	41	41
5136	0	35	35
5137	0	36	36
5138	0	55	55
5139	0	43	43
5140	0	37	37
5141	0	44	44
5142	0	39	39
5143	0	48	48
5144	0	27	27
5145	0	37	37
5146	0	36	36
5147	0	30	30
5148	0	54	54
5149	0	41	41
5150	0	44	44
5151	0	43	43
5152	0	51	51
5153	0	30	30
5154	0	36	36
5155	0	38	38
5156	0	39	39
5157	0	32	32
5158	0	45	45
5159	0	44	44
5160	0	34	34
5161	0	42	42
5162	0	36	36
5163	0	39	39
5164	0	33	33
5165	0	33	33
5166	0	44	44
5167	0	45	45
5168	0	40	40
5169	0	39	39
5170	0	33	33
5171	0	47	47
5172	0	42	42
5173	0	38	38
5174	0	46	46
5175	0	50	50
5176	0	34	34
5177	0	39	39
5178	0	45	45
5179	0	32	32
5180	0	38	38
5181	0	40	40
5182	0	39	39
5183	0	43	43
5184	0	33	33
5185	0	30	30
5186	0	40	40
5187	0	50	50
5188	0	45	45
5189	0	28	28
5190	0	45	45
5191	0	40	40
5192	0	43	43
5193	0	37	37
5194	0	60	60
5195	0	37	37
5196	0	38	38
5197	0	34	34
5198	0	42	42
5199	0	44	44
5200	0	51	51
5201	0	40	40
5202	0	35	35
5203	0	56	56
5204	0	43	43
5205	0	48	48
5206	0	50	50
5207	0	57	57
5208	0	41	41
5209	0	41	41
5210	0	37	37
5211	0	50	50
5212	0	44	44
5213	0	28	28
5214	0	38	38
5215	0	42	42
5216	0	32	32
5217	0	44	44
5218	0	33	33
5219	0	28	28
5220	0	35	35
5221	0	39	39
5222	0	46	46
5223	0	32	32
5224	0	33	33
5225	0	51	51
5226	0	39	39
5227	0	37	37
5228	0	39	39
5229	0	38	38
5230	0	46	46
5231	0	40	40
5232	0	39	39
5233	0	46	46
5234	0	42	42
5235	0	41	41
5236	0	39	39
5237	0	46	46
5238	0	48	48
5239	0	42	42
5240	0	31	31
5241	0	49	49
5242	0	47	47
5243	0	33	33
5244	0	33	33
5245	0	46	46
5246	0	38	38
5247	0	42	42
5248	0	49	49
5249	0	31	31
5250	0	39	39
5251	0	50	50
5252	0	42	42
5253	0	40	40
5254	0	36	36
5255	0	41	41
5256	0	47	47
5257	0	42	42
5258	0	38	38
5259	0	44	44
5260	0	34	34
5261	0	58	58
5262	0	43	43
5263	0	34	34
5264	0	34	34
5265	0	38	38
5266	0	46	46
5267	0	47	47
5268	0	38	38
5269	0	50	50
5270	0	39	39
5271	0	36	36
5272	0	37	37
5273	0	58	58
5274	0	43	43
5275	0	37	37
5276	0	50	50
5277	0	30	30
5278	0	40	40
5279	0	40	40
5280	0	40	40
5281	0	43	43
5282	0	56	56
5283	0	49	49
5284	0	45	45
5285	0	34	34
5286	0	27	27
5287	0	51	51
5288	0	39	39
5289	0	40	40
5290	0	41	41
5291	0	48	48
5292	0	31	31
5293	0	37	37
5294	0	43	43
5295	0	44	44
5296	0	47	47
5297	0	40	40
5298	0	44	44
5299	0	37	37
5300	0	41	41
5301	0	42	42
5302	0	45	45
5303	0	31	31
5304	0	23	23
5305	0	47	47
5306	0	40	40
5307	0	34	34
5308	0	47	47
5309	0	39	39
5310	0	40	40
5311	0	51	51
5312	0	31	31
5313	0	35	35
5314	0	32	32
5315	0	41	41
5316	0	27	27
5317	0	42	42
5318	0	40	40
5319	0	39	39
5320	0	43	43
5321	0	45	45
5322	0	35	35
5323	0	39	39
5324	0	45	45
5325	0	35	35
5326	0	41	41
5327	0	28	28
5328	0	37	37
5329	0	25	25
5330	0	43	43
5331	0	33	33
5332	0	54	54
5333	0	33	33
5334	0	40	40
5335	0	50	50
5336	0	33	33
5337	0	47	47
5338	0	35	35
5339	0	41	41
5340	0	37	37
5341	0	43	43
5342	0	37	37
5343	0	25	25
5344	0	50	50
5345	0	42	42
5346	0	43	43
5347	0	41	41
5348	0	30	30
5349	0	46	46
5350	0	39	39
5351	0	37	37
5352	0	35	35
5353	0	34	34
5354	0	49	49
5355	0	39	39
5356	0	37	37
5357	0	46	46
5358	0	45	45
5359	0	37	37
5360	0	43	43
5361	0	38	38
5362	0	42	42
5363	0	23	23
5364	0	34	34
5365	0	30	30
5366	0	32	32
5367	0	40	40
5368	0	31	31
5369	0	44	44
5370	0	42	42
5371	0	39	39
5372	0	50	50
5373	0	35	35
5374	0	46	46
5375	0	48	48
5376	0	33	33
5377	0	34	34
5378	0	49	49
5379	0	50	50
5380	0	40	40
5381	0	45	45
5382	0	35	35
5383	0	30	30
5384	0	23	23
5385	0	39	39
5386	0	34	34
5387	0	39	39
5388	0	32	32
5389	0	30	30
5390	0	42	42
5391	0	41	41
5392	0	35	35
5393	0	35	35
5394	0	33	33
5395	0	42	42
5396	0	37	37
5397	0	34	34
5398	0	29	29
5399	0	28	28
5400	0	35	35
5401	0	29	29
5402	0	42	42
5403	0	37	37
5404	0	40	40
5405	0	42	42
5406	0	33	33
5407	0	33	33
5408	0	42	42
5409	0	42	42
5410	0	48	48
5411	0	41	41
5412	0	36	36
5413	0	38	38
5414	0	43	43
5415	0	28	28
5416	0	37	37
5417	0	37	37
5418	0	37	37
5419	0	45	45
5420	0	50	50
5421	0	30	30
5422	0	32	32
5423	0	37	37
5424	0	39	39
5425	0	33	33
5426	0	37	37
5427	0	38	38
5428	0	43	43
5429	0	30	30
5430	0	42	42
5431	0	30	30
5432	0	33	33
5433	0	33	33
5434	0	36	36
5435	0	36	36
5436	0	35	35
5437	0	32	32
5438	0	34	34
5439	0	32	32
5440	0	44	44
5441	0	41	41
5442	0	40	40
5443	0	31	31
5444	0	31	31
5445	0	36	36
5446	0	48	48
5447	0	37	37
5448	0	39	39
5449	0	41	41
5450	0	36	36
5451	0	35	35
5452	0	29	29
5453	0	34	34
5454	0	31	31
5455	0	37	37
5456	0	37	37
5457	0	40	40
5458	0	33	33
5459	0	45	45
5460	0	37	37
5461	0	26	26
5462	0	37	37
5463	0	44	44
5464	0	47	47
5465	0	23	23
5466	0	36	36
5467	0	28	28
5468	0	34	34
5469	0	31	31
5470	0	25	25
5471	0	32	32
5472	0	38	38
5473	0	35	35
5474	0	37	37
5475	0	35	35
5476	0	39	39
5477	0	41	41
5478	0	45	45
5479	0	45	45
5480	0	35	35
5481	0	36	36
5482	0	39	39
5483	0	29	29
5484	0	35	35
5485	0	37	37
5486	0	38	38
5487	0	41	41
5488	0	39	39
5489	0	35	35
5490	0	30	30
5491	0	42	42
5492	0	28	28
5493	0	39	39
5494	0	37	37
5495	0	33	33
5496	0	42	42
5497	0	31	31
5498	0	48	48
5499	0	44	44
5500	0	40	40
5501	0	45	45
5502	0	30	30
5503	0	22	22
5504	0	42	42
5505	0	31	31
5506	0	45	45
5507	0	25	25
5508	0	42	42
5509	0	45	45
5510	0	40	40
5511	0	43	43
5512	0	44	44
5513	0	27	27
5514	0	35	35
5515	0	33	33
5516	0	31	31
5517	0	36	36
5518	0	39	39
5519	0	35	35
5520	0	37	37
5521	0	42	42
5522	0	29	29
5523	0	36	36
5524	0	42	42
5525	0	47	47
5526	0	43	43
5527	0	33	33
5528	0	33	33
5529	0	38	38
5530	0	42	42
5531	0	35	35
5532	0	40	40
5533	0	27	27
5534	0	32	32
5535	0	32	32
5536	0	44	44
5537	0	31	31
5538	0	42	42
5539	0	29	29
5540	0	42	42
5541	0	36	36
5542	0	39	39
5543	0	31	31
5544	0	35	35
5545	0	33	33
5546	0	43	43
5547	0	39	39
5548	0	41	41
5549	0	27	27
5550	0	39	39
5551	0	40	40
5552	0	38	38
5553	0	36	36
5554	0	36	36
5555	0	35	35
5556	0	49	49
5557	0	48	48
5558	0	33	33
5559	0	38	38
5560	0	28	28
5561	0	24	24
5562	0	33	33
5563	0	43	43
5564	0	32	32
5565	0	46	46
5566	0	24	24
5567	0	38	38
5568	0	31	31
5569	0	32	32
5570	0	31	31
5571	0	25	25
5572	0	32	32
5573	0	33	33
5574	0	38	38
5575	0	33	33
5576	0	38	38
5577	0	36	36
5578	0	44	44
5579	0	28	28
5580	0	37	37
5581	0	34	34
5582	0	31	31
5583	0	40	40
5584	0	34	34
5585	0	36	36
5586	0	42	42
5587	0	39	39
5588	0	26	26
5589	0	26	26
5590	0	27	27
5591	0	39	39
5592	0	31	31
5593	0	43	43
5594	0	48	48
5595	0	36	36
5596	0	33	33
5597	0	32	32
5598	0	38	38
5599	0	25	25
5600	0	33	33
5601	0	33	33
5602	0	44	44
5603	0	34	34
5604	0	35	35
5605	0	38	38
5606	0	36	36
5607	0	38	38
5608	0	26	26
5609	0	38	38
5610	0	33	33
5611	0	42	42
5612	0	33	33
5613	0	27	27
5614	0	30	30
5615	0	26	26
5616	0	29	29
5617	0	36	36
5618	0	43	43
5619	0	43	43
5620	0	34	34
5621	0	29	29
5622	0	33	33
5623	0	34	34
5624	0	36	36
5625	0	39	39
5626	0	32	32
5627	0	29	29
5628	0	41	41
5629	0	41	41
5630	0	29	29
5631	0	33	33
5632	0	40	40
5633	0	30	30
5634	0	35	35
5635	0	52	52
5636	0	44	44
5637	0	27	27
5638	0	43	43
5639	0	40	40
5640	0	15	15
5641	0	35	35
5642	0	32	32
5643	0	35	35
5644	0	35	35
5645	0	26	26
5646	0	40	40
5647	0	41	41
5648	0	32	32
5649	0	33	33
5650	0	51	51
5651	0	37	37
5652	0	36	36
5653	0	29	29
5654	0	45	45
5655	0	34	34
5656	0	33	33
5657	0	38	38
5658	0	32	32
5659	0	42	42
5660	0	33	33
5661	0	36	36
5662	0	31	31
5663	0	26	26
5664	0	42	42
5665	0	36	36
5666	0	36	36
5667	0	32	32
5668	0	48	48
5669	0	25	25
5670	0	44	44
5671	0	34	34
5672	0	41	41
5673	0	31	31
5674	0	30	30
5675	0	39	39
5676	0	37	37
5677	0	33	33
5678	0	41	41
5679	0	26	26
5680	0	41	41
5681	0	31	31
5682	0	35	35
5683	0	33	33
5684	0	31	31
5685	0	27	27
5686	0	30	30
5687	0	38	38
5688	0	37	37
5689	0	38	38
5690	0	38	38
5691	0	32	32
5692	0	35	35
5693	0	37	37
5694	0	38	38
5695	0	28	28
5696	0	43	43
5697	0	32	32
5698	0	31	31
5699	0	36	36
5700	0	38	38
5701	0	30	30
5702	0	38	38
5703	0	26	26
5704	0	31	31
5705	0	35	35
5706	0	33	33
5707	0	25	25
5708	0	30	30
5709	0	32	32
5710	0	31	31
5711	0	32	32
5712	0	36	36
5713	0	26	26
5714	0	37	37
5715	0	36	36
5716	0	36	36
5717	0	28	28
5718	0	29	29
5719	0	47	47
5720	0	35	35
5721	0	42	42
5722	0	44	44
5723	0	41	41
5724	0	39	39
5725	0	30	30
5726	0	45	45
5727	0	35	35
5728	0	39	39
5729	0	35	35
5730	0	37	37
5731	0	33	33
5732	0	38	38
5733	0	19	19
5734	0	33	33
5735	0	31	31
5736	0	36	36
5737	0	28	28
5738	0	34	34
5739	0	21	21
5740	0	30	30
5741	0	21	21
5742	0	34	34
5743	0	31	31
5744	0	33	33
5745	0	42	42
5746	0	45	45
5747	0	37	37
5748	0	43	43
5749	0	38	38
5750	0	40	40
5751	0	36	36
5752	0	46	46
5753	0	45	45
5754	0	41	41
5755	0	27	27
5756	0	30	30
5757	0	36	36
5758	0	31	31
5759	0	37	37
5760	0	41	41
5761	0	42	42
5762	0	33	33
5763	0	30	30
5764	0	33	33
5765	0	25	25
5766	0	49	49
5767	0	25	25
5768	0	30	30
5769	0	29	29
5770	0	28	28
5771	0	38	38
5772	0	44	44
5773	0	35	35
5774	0	38	38
5775	0	34	34
5776	0	38	38
5777	0	29	29
5778	0	31	31
5779	0	28	28
5780	0	36	36
5781	0	38	38
5782	0	30	30
5783	0	25	25
5784	0	25	25
5785	0	31	31
5786	0	43	43
5787	0	30	30
5788	0	35	35
5789	0	26	26
5790	0	43	43
5791	0	35	35
5792	0	35	35
5793	0	40	40
5794	0	32	32
5795	0	31	31
5796	0	43	43
5797	0	41	41
5798	0	28	28
5799	0	39	39
5800	0	32	32
5801	0	28	28
5802	0	33	33
5803	0	39	39
5804	0	32	32
5805	0	34	34
5806	0	29	29
5807	0	28	28
5808	0	33	33
5809	0	36	36
5810	0	37	37
5811	0	33	33
5812	0	36	36
5813	0	31	31
5814	0	30	30
5815	0	23	23
5816	0	36	36
5817	0	28	28
5818	0	33	33
5819	0	26	26
5820	0	28	28
5821	0	23	23
5822	0	38	38
5823	0	40	40
5824	0	45	45
5825	0	28	28
5826	0	34	34
5827	0	24	24
5828	0	35	35
5829	0	28	28
5830	0	33	33
5831	0	34	34
5832	0	34	34
5833	0	28	28
5834	0	38	38
5835	0	34	34
5836	0	30	30
5837	0	31	31
5838	0	37	37
5839	0	31	31
5840	0	30	30
5841	0	29	29
5842	0	34	34
5843	0	40	40
5844	0	45	45
5845	0	31	31
5846	0	36	36
5847	0	42	42
5848	0	30	30
5849	0	33	33
5850	0	26	26
5851	0	35	35
5852	0	36	36
5853	0	31	31
5854	0	35	35
5855	0	38	38
5856	0	29	29
5857	0	35	35
5858	0	32	32
5859	0	40	40
5860	0	21	21
5861	0	23	23
5862	0	30	30
5863	0	26	26
5864	0	38	38
5865	0	23	23
5866	0	39	39
5867	0	25	25
5868	0	35	35
5869	0	33	33
5870	0	27	27
5871	0	30	30
5872	0	25	25
5873	0	28	28
5874	0	35	35
5875	0	35	35
5876	0	36	36
5877	0	25	25
5878	0	27	27
5879	0	36	36
5880	0	26	26
5881	0	30	30
5882	0	35	35
5883	0	37	37
5884	0	32	32
5885	0	34	34
5886	0	31	31
5887	0	36	36
5888	0	32	32
5889	0	34	34
5890	0	36	36
5891	0	38	38
5892	0	31	31
5893	0	32	32
5894	0	27	27
5895	0	32	32
5896	0	28	28
5897	0	24	24
5898	0	29	29
5899	0	38	38
5900	0	25	25
5901	0	30	30
5902	0	37	37
5903	0	38	38
5904	0	42	42
5905	0	29	29
5906	0	27	27
5907	0	32	32
5908	0	38	38
5909	0	28	28
5910	0	23	23
5911	0	29	29
5912	0	29	29
5913	0	26	26
5914	0	27	27
5915	0	36	36
5916	0	29	29
5917	0	30	30
5918	0	32	32
5919	0	37	37
5920	0	29	29
5921	0	34	34
5922	0	32	32
5923	0	20	20
5924	0	30	30
5925	0	22	22
5926	0	30	30
5927	0	31	31
5928	0	40	40
5929	0	34	34
5930	0	35	35
5931	0	32	32
5932	0	43	43
5933	0	31	31
5934	0	28	28
5935	0	31	31
5936	0	42	42
5937	0	28	28
5938	0	33	33
5939	0	31	31
5940	0	29	29
5941	0	28	28
5942	0	37	37
5943	0	26	26
5944	0	34	34
5945	0	27	27
5946	0	30	30
5947	0	30	30
5948	0	36	36
5949	0	34	34
5950	0	34	34
5951	0	23	23
5952	0	39	39
5953	0	31	31
5954	0	27	27
5955	0	28	28
5956	0	42	42
5957	0	23	23
5958	0	19	19
5959	0	30	30
5960	0	33	33
5961	0	31	31
5962	0	37	37
5963	0	35	35
5964	0	31	31
5965	0	35	35
5966	0	33	33
5967	0	25	25
5968	0	30	30
5969	0	26	26
5970	0	31	31
5971	0	34	34
5972	0	28	28
5973	0	35	35
5974	0	22	22
5975	0	22	22
5976	0	32	32
5977	0	31	31
5978	0	32	32
5979	0	33	33
5980	0	31	31
5981	0	32	32
5982	0	24	24
5983	0	29	29
5984	0	38	38
5985	0	27	27
5986	0	39	39
5987	0	21	21
5988	0	32	32
5989	0	31	31
5990	0	28	28
5991	0	27	27
5992	0	39	39
5993	0	39	39
5994	0	33	33
5995	0	33	33
5996	0	32	32
5997	0	32	32
5998	0	28	28
5999	0	18	18
6000	0	26	26
6001	0	36	36
6002	0	31	31
6003	0	17	17
6004	0	39	39
6005	0	28	28
6006	0	21	21
6007	0	39	39
6008	0	38	38
6009	0	35	35
6010	0	21	21
6011	0	26	26
6012	0	31	31
6013	0	33	33
6014	0	28	28
6015	0	27	27
6016	0	32	32
6017	0	30	30
6018	0	30	30
6019	0	37	37
6020	0	20	20
6021	0	34	34
6022	0	24	24
6023	0	27	27
6024	0	30	30
6025	0	32	32
6026	0	19	19
6027	0	24	24
6028	0	34	34
6029	0	31	31
6030	0	29	29
6031	0	24	24
6032	0	25	25
6033	0	32	32
6034	0	30	30
6035	0	30	30
6036	0	33	33
6037	0	31	31
6038	0	35	35
6039	0	26	26
6040	0	28	28
6041	0	33	33
6042	0	29	29
6043	0	23	23
6044	0	31	31
6045	0	28	28
6046	0	31	31
6047	0	38	38
6048	0	18	18
6049	0	25	25
6050	0	30	30
6051	0	28	28
6052	0	32	32
6053	0	25	25
6054	0	27	27
6055	0	30	30
6056	0	31	31
6057	0	25	25
6058	0	37	37
6059	0	30	30
6060	0	26	26
6061	0	21	21
6062	0	35	35
6063	0	25	25
6064	0	38	38
6065	0	28	28
6066	0	33	33
6067	0	31	31
6068	0	25	25
6069	0	33	33
6070	0	32	32
6071	0	29	29
6072	0	16	16
6073	0	26	26
6074	0	26	26
6075	0	39	39
6076	0	38	38
6077	0	27	27
6078	0	32	32
6079	0	40	40
6080	0	39	39
6081	0	25	25
6082	0	37	37
6083	0	28	28
6084	0	21	21
6085	0	23	23
6086	0	36	36
6087	0	35	35
6088	0	30	30
6089	0	32	32
6090	0	25	25
6091	0	32	32
6092	0	27	27
6093	0	30	30
6094	0	29	29
6095	0	22	22
6096	0	29	29
6097	0	22	22
6098	0	26	26
6099	0	27	27
6100	0	32	32
6101	0	23	23
6102	0	34	34
6103	0	21	21
6104	0	23	23
6105	0	23	23
6106	0	28	28
6107	0	23	23
6108	0	31	31
6109	0	28	28
6110	0	23	23
6111	0	31	31
6112	0	28	28
6113	0	30	30
6114	0	26	26
6115	0	31	31
6116	0	27	27
6117	0	33	33
6118	0	33	33
6119	0	31	31
6120	0	30	30
6121	0	27	27
6122	0	29	29
6123	0	19	19
6124	0	31	31
6125	0	23	23
6126	0	22	22
6127	0	30	30
6128	0	34	34
6129	0	29	29
6130	0	28	28
6131	0	22	22
6132	0	21	21
6133	0	26	26
6134	0	27	27
6135	0	30	30
6136	0	24	24
6137	0	24	24
6138	0	35	35
6139	0	24	24
6140	0	27	27
6141	0	30	30
6142	0	20	20
6143	0	41	41
6144	0	32	32
6145	0	27	27
6146	0	30	30
6147	0	23	23
6148	0	29	29
6149	0	26	26
6150	0	23	23
6151	0	29	29
6152	0	28	28
6153	0	34	34
6154	0	24	24
6155	0	33	33
6156	0	29	29
6157	0	30	30
6158	0	18	18
6159	0	31	31
6160	0	27	27
6161	0	28	28
6162	0	26	26
6163	0	24	24
6164	0	25	25
6165	0	30	30
6166	0	29	29
6167	0	33	33
6168	0	26	26
6169	0	45	45
6170	0	26	26
6171	0	27	27
6172	0	20	20
6173	0	34	34
6174	0	24	24
6175	0	35	35
6176	0	25	25
6177	0	28	28
6178	0	30	30
6179	0	38	38
6180	0	21	21
6181	0	26	26
6182	0	35	35
6183	0	33	33
6184	0	31	31
6185	0	31	31
6186	0	24	24
6187	0	22	22
6188	0	24	24
6189	0	38	38
6190	0	30	30
6191	0	25	25
6192	0	36	36
6193	0	29	29
6194	0	17	17
6195	0	24	24
6196	0	35	35
6197	0	33	33
6198	0	22	22
6199	0	27	27
6200	0	33	33
6201	0	23	23
6202	0	28	28
6203	0	33	33
6204	0	34	34
6205	0	34	34
6206	0	29	29
6207	0	40	40
6208	0	27	27
6209	0	33	33
6210	0	22	22
6211	0	25	25
6212	0	30	30
6213	0	28	28
6214	0	30	30
6215	0	38	38
6216	0	40	40
6217	0	34	34
6218	0	23	23
6219	0	24	24
6220	0	30	30
6221	0	29	29
6222	0	27	27
6223	0	38	38
6224	0	34	34
6225	0	33	33
6226	0	21	21
6227	0	32	32
6228	0	41	41
6229	0	39	39
6230	0	26	26
6231	0	23	23
6232	0	26	26
6233	0	24	24
6234	0	31	31
6235	0	27	27
6236	0	34	34
6237	0	21	21
6238	0	28	28
6239	0	26	26
6240	0	25	25
6241	0	25	25
6242	0	29	29
6243	0	31	31
6244	0	31	31
6245	0	30	30
6246	0	25	25
6247	0	37	37
6248	0	27	27
6249	0	22	22
6250	0	28	28
6251	0	22	22
6252	0	26	26
6253	0	29	29
6254	0	30	30
6255	0	23	23
6256	0	30	30
6257	0	32	32
6258	0	36	36
6259	0	20	20
6260	0	29	29
6261	0	24	24
6262	0	28	28
6263	0	27	27
6264	0	16	16
6265	0	27	27
6266	0	23	23
6267	0	28	28
6268	0	25	25
6269	0	24	24
6270	0	23	23
6271	0	33	33
6272	0	37	37
6273	0	30	30
6274	0	21	21
6275	0	22	22
6276	0	42	42
6277	0	32	32
6278	0	21	21
6279	0	41	41
6280	0	21	21
6281	0	23	23
6282	0	25	25
6283	0	31	31
6284	0	29	29
6285	0	26	26
6286	0	34	34
6287	0	37	37
6288	0	29	29
6289	0	32	32
6290	0	27	27
6291	0	23	23
6292	0	26	26
6293	0	22	22
6294	0	21	21
6295	0	32	32
6296	0	24	24
6297	0	25	25
6298	0	21	21
6299	0	20	20
6300	0	23	23
6301	0	21	21
6302	0	28	28
6303	0	24	24
6304	0	26	26
6305	0	25	25
6306	0	26	26
6307	0	35	35
6308	0	28	28
6309	0	24	24
6310	0	16	16
6311	0	26	26
6312	0	38	38
6313	0	19	19
6314	0	35	35
6315	0	28	28
6316	0	23	23
6317	0	34	34
6318	0	35	35
6319	0	27	27
6320	0	21	21
6321	0	21	21
6322	0	30	30
6323	0	25	25
6324	0	28	28
6325	0	26	26
6326	0	25	25
6327	0	30	30
6328	0	29	29
6329	0	29	29
6330	0	27	27
6331	0	22	22
6332	0	27	27
6333	0	28	28
6334	0	30	30
6335	0	30	30
6336	0	40	40
6337	0	36	36
6338	0	21	21
6339	0	24	24
6340	0	24	24
6341	0	41	41
6342	0	35	35
6343	0	29	29
6344	0	35	35
6345	0	22	22
6346	0	22	22
6347	0	26	26
6348	0	25	25
6349	0	23	23
6350	0	24	24
6351	0	24	24
6352	0	27	27
6353	0	19	19
6354	0	32	32
6355	0	31	31
6356	0	26	26
6357	0	21	21
6358	0	24	24
6359	0	30	30
6360	0	26	26
6361	0	26	26
6362	0	18	18
6363	0	25	25
6364	0	26	26
6365	0	31	31
6366	0	20	20
6367	0	28	28
6368	0	23	23
6369	0	21	21
6370	0	32	32
6371	0	24	24
6372	0	27	27
6373	0	32	32
6374	0	24	24
6375	0	20	20
6376	0	18	18
6377	0	23	23
6378	0	23	23
6379	0	32	32
6380	0	23	23
6381	0	35	35
6382	0	18	18
6383	0	32	32
6384	0	26	26
6385	0	23	23
6386	0	21	21
6387	0	32	32
6388	0	26	26
6389	0	23	23
6390	0	27	27
6391	0	26	26
6392	0	27	27
6393	0	31	31
6394	0	25	25
6395	0	37	37
6396	0	29	29
6397	0	29	29
6398	0	23	23
6399	0	17	17
6400	0	28	28
6401	0	32	32
6402	0	28	28
6403	0	24	24
6404	0	16	16
6405	0	25	25
6406	0	23	23
6407	0	17	17
6408	0	22	22
6409	0	26	26
6410	0	21	21
6411	0	25	25
6412	0	17	17
6413	0	40	40
6414	0	28	28
6415	0	30	30
6416	0	16	16
